timestamp,anchor,mac,rssi,true_x,true_y
1785931934975,ANCHOR_05,52:06:26:03:01:DA,-110,1.514,1.736
1785931935250,ANCHOR_07,52:06:26:03:01:DA,-85,1.514,1.736
1785931935918,ANCHOR_04,52:06:26:03:01:DA,-104,1.514,1.736
1785931936271,ANCHOR_06,52:06:26:03:01:DA,-110,1.514,1.736
1785931936549,ANCHOR_10,52:06:26:03:01:DA,-99,1.514,1.736
1785931936941,ANCHOR_12,52:06:26:03:01:DA,-108,1.514,1.736
1785931937004,ANCHOR_07,52:06:26:03:01:DA,-85,1.514,1.736
1785931937019,ANCHOR_02,52:06:26:03:01:DA,-102,1.514,1.736
1785931937192,ANCHOR_01,52:06:26:03:01:DA,-99,1.514,1.736
1785931937424,ANCHOR_06,52:06:26:03:01:DA,-110,1.514,1.736
1785931937515,ANCHOR_12,52:06:26:03:01:DA,-108,1.514,1.736
1785931937557,ANCHOR_03,52:06:26:03:01:DA,-110,1.514,1.736
1785931937659,ANCHOR_08,52:06:26:03:01:DA,-91,1.514,1.736
1785931937896,ANCHOR_08,52:06:26:03:01:DA,-91,1.514,1.736
1785931938428,ANCHOR_09,52:06:26:03:01:DA,-97,1.514,1.736
1785931938885,ANCHOR_03,52:06:26:03:01:DA,-110,1.514,1.736
1785931938974,ANCHOR_11,52:06:26:03:01:DA,-110,1.514,1.736
1785931939020,ANCHOR_11,52:06:26:03:01:DA,-110,1.514,1.736
1785931939146,ANCHOR_02,52:06:26:03:01:DA,-101,1.514,1.736
1785931939249,ANCHOR_01,52:06:26:03:01:DA,-92,4.040,4.493
1785931939281,ANCHOR_05,52:06:26:03:01:DA,-105,4.040,4.493
1785931939335,ANCHOR_12,52:06:26:03:01:DA,-90,4.040,4.493
1785931940012,ANCHOR_06,52:06:26:03:01:DA,-96,4.040,4.493
1785931940232,ANCHOR_02,52:06:26:03:01:DA,-80,4.040,4.493
1785931940301,ANCHOR_04,52:06:26:03:01:DA,-82,4.040,4.493
1785931940588,ANCHOR_03,52:06:26:03:01:DA,-105,4.040,4.493
1785931940611,ANCHOR_09,52:06:26:03:01:DA,-83,4.040,4.493
1785931940759,ANCHOR_11,52:06:26:03:01:DA,-99,4.040,4.493
1785931940854,ANCHOR_07,52:06:26:03:01:DA,-105,4.040,4.493
1785931940943,ANCHOR_08,52:06:26:03:01:DA,-93,4.040,4.493
1785931941025,ANCHOR_10,52:06:26:03:01:DA,-101,4.040,4.493
1785931941203,ANCHOR_03,52:06:26:03:01:DA,-109,1.520,1.972
1785931941215,ANCHOR_07,52:06:26:03:01:DA,-86,1.520,1.972
1785931941347,ANCHOR_08,52:06:26:03:01:DA,-91,1.520,1.972
1785931941420,ANCHOR_01,52:06:26:03:01:DA,-98,1.520,1.972
1785931942221,ANCHOR_11,52:06:26:03:01:DA,-110,1.520,1.972
1785931942274,ANCHOR_02,52:06:26:03:01:DA,-74,4.641,4.703
1785931942551,ANCHOR_12,52:06:26:03:01:DA,-89,4.641,4.703
1785931943006,ANCHOR_03,52:06:26:03:01:DA,-105,4.641,4.703
1785931943882,ANCHOR_11,52:06:26:03:01:DA,-98,4.641,4.703
1785931944630,ANCHOR_08,52:06:26:03:01:DA,-94,4.641,4.703
1785931944724,ANCHOR_09,52:06:26:03:01:DA,-86,4.641,4.703
1785931944834,ANCHOR_09,52:06:26:03:01:DA,-95,1.520,1.972
1785931945508,ANCHOR_04,52:06:26:03:01:DA,-103,1.520,1.972
1785931945573,ANCHOR_02,52:06:26:03:01:DA,-102,1.520,1.972
1785931946272,ANCHOR_06,52:06:26:03:01:DA,-96,4.641,4.703
1785931946423,ANCHOR_10,52:06:26:03:01:DA,-99,1.520,1.972
1785931946516,ANCHOR_12,52:06:26:03:01:DA,-107,1.520,1.972
1785931947001,ANCHOR_05,52:06:26:03:01:DA,-110,1.520,1.972
1785931947072,ANCHOR_06,52:06:26:03:01:DA,-110,1.520,1.972
1785931947391,ANCHOR_05,52:06:26:03:01:DA,-104,4.641,4.703
1785931947615,ANCHOR_01,52:06:26:03:01:DA,-100,4.641,4.703
1785931947861,ANCHOR_07,52:06:26:03:01:DA,-107,4.641,4.703
1785931948356,ANCHOR_10,52:06:26:03:01:DA,-101,4.641,4.703
1785931949938,ANCHOR_06,52:06:26:03:01:DA,-97,4.327,4.660
1785931950008,ANCHOR_04,52:06:26:03:01:DA,-79,4.327,4.660
1785931950265,ANCHOR_10,52:06:26:03:01:DA,-101,4.327,4.660
1785931950437,ANCHOR_09,52:06:26:03:01:DA,-84,4.327,4.660
1785931951054,ANCHOR_12,52:06:26:03:01:DA,-91,4.327,4.660
1785931951422,ANCHOR_03,52:06:26:03:01:DA,-106,4.680,4.532
1785931951725,ANCHOR_06,52:06:26:03:01:DA,-97,4.680,4.532
1785931951777,ANCHOR_05,52:06:26:03:01:DA,-95,4.680,4.532
1785931952245,ANCHOR_04,52:06:26:03:01:DA,-77,4.680,4.532
1785931952326,ANCHOR_11,52:06:26:03:01:DA,-97,4.680,4.532
1785931952352,ANCHOR_07,52:06:26:03:01:DA,-106,4.680,4.532
1785931952360,ANCHOR_10,52:06:26:03:01:DA,-101,4.680,4.532
1785931952713,ANCHOR_12,52:06:26:03:01:DA,-88,4.680,4.532
1785931952781,ANCHOR_02,52:06:26:03:01:DA,-75,4.680,4.532
1785931952861,ANCHOR_09,52:06:26:03:01:DA,-86,4.680,4.532
1785931952986,ANCHOR_08,52:06:26:03:01:DA,-92,4.680,4.532
1785931953097,ANCHOR_01,52:06:26:03:01:DA,-94,4.680,4.532
1785931953473,ANCHOR_02,52:06:26:03:01:DA,-84,6.032,4.040
1785931953540,ANCHOR_07,52:06:26:03:01:DA,-108,6.032,4.040
1785931953669,ANCHOR_12,52:06:26:03:01:DA,-84,6.032,4.040
1785931953680,ANCHOR_10,52:06:26:03:01:DA,-91,6.032,4.040
1785931953855,ANCHOR_03,52:06:26:03:01:DA,-99,6.032,4.040
1785931954085,ANCHOR_06,52:06:26:03:01:DA,-96,6.032,4.040
1785931954121,ANCHOR_09,52:06:26:03:01:DA,-91,6.032,4.040
1785931954229,ANCHOR_10,52:06:26:03:01:DA,-100,1.514,1.736
1785931954701,ANCHOR_11,52:06:26:03:01:DA,-110,1.514,1.736
1785931954759,ANCHOR_02,52:06:26:03:01:DA,-90,2.707,3.069
1785931954819,ANCHOR_03,52:06:26:03:01:DA,-107,2.707,3.069
1785931955074,ANCHOR_11,52:06:26:03:01:DA,-95,6.032,4.040
1785931955310,ANCHOR_05,52:06:26:03:01:DA,-99,6.032,4.040
1785931955423,ANCHOR_12,52:06:26:03:01:DA,-108,1.514,1.736
1785931955519,ANCHOR_08,52:06:26:03:01:DA,-99,6.032,4.040
1785931955586,ANCHOR_08,52:06:26:03:01:DA,-98,2.707,3.069
1785931955597,ANCHOR_04,52:06:26:03:01:DA,-82,6.032,4.040
1785931956067,ANCHOR_01,52:06:26:03:01:DA,-97,6.032,4.040
1785931956230,ANCHOR_03,52:06:26:03:01:DA,-98,6.605,3.714
1785931956276,ANCHOR_01,52:06:26:03:01:DA,-97,6.605,3.714
1785931956516,ANCHOR_04,52:06:26:03:01:DA,-85,6.605,3.714
1785931956637,ANCHOR_11,52:06:26:03:01:DA,-109,2.707,3.069
1785931956784,ANCHOR_10,52:06:26:03:01:DA,-99,2.707,3.069
1785931957289,ANCHOR_06,52:06:26:03:01:DA,-110,2.707,3.069
1785931958660,ANCHOR_12,52:06:26:03:01:DA,-95,2.707,3.069
1785931958733,ANCHOR_05,52:06:26:03:01:DA,-109,2.707,3.069
1785932062737,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932062760,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932062767,ANCHOR_04,52:06:26:03:01:DA,-92,2.500,7.500
1785932062776,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932062825,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932062887,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932062923,ANCHOR_12,52:06:26:03:01:DA,-104,2.500,7.500
1785932062939,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932062957,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932062967,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932062986,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932063027,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932064818,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932064833,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932064880,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932064970,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
1785932065216,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932065309,ANCHOR_08,52:06:26:03:01:DA,-100,2.500,7.500
1785932065393,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932065530,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932065695,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932065811,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932065917,ANCHOR_04,52:06:26:03:01:DA,-92,2.500,7.500
1785932065961,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932066186,ANCHOR_12,52:06:26:03:01:DA,-106,2.500,7.500
1785932066371,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932066560,ANCHOR_05,52:06:26:03:01:DA,-110,2.500,7.500
1785932066814,ANCHOR_11,52:06:26:03:01:DA,-101,2.500,7.500
1785932066775,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932067221,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932067641,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932067846,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932067943,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932067985,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932068188,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932068208,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932068277,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932068325,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932068415,ANCHOR_02,52:06:26:03:01:DA,-91,2.500,7.500
1785932068474,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932068513,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932068541,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932068623,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932068690,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932068784,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932068844,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932079493,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932082912,ANCHOR_03,52:06:26:03:01:DA,-88,2.500,7.500
1785932083363,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932084916,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932085656,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932086975,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932087426,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932088265,ANCHOR_02,52:06:26:03:01:DA,-91,2.500,7.500
1785932089920,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932089949,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932092548,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932092842,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932094170,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932094233,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932096170,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932098404,ANCHOR_10,52:06:26:03:01:DA,-109,2.500,7.500
1785932098657,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932098858,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932099314,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932099347,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932099350,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932100395,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932100608,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932101445,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932102076,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932102408,ANCHOR_08,52:06:26:03:01:DA,-98,2.500,7.500
1785932102681,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932103347,ANCHOR_12,52:06:26:03:01:DA,-106,2.500,7.500
1785932103830,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932104305,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932104464,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
1785932104624,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932104810,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932105267,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932106110,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932106367,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932107218,ANCHOR_08,52:06:26:03:01:DA,-98,2.500,7.500
1785932109210,ANCHOR_07,52:06:26:03:01:DA,-109,2.500,7.500
1785932109689,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932111811,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932111899,ANCHOR_07,52:06:26:03:01:DA,-109,2.500,7.500
1785932112126,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932113119,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932113482,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932115164,ANCHOR_02,52:06:26:03:01:DA,-91,2.500,7.500
1785932115388,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932115466,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932115541,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932116672,ANCHOR_12,52:06:26:03:01:DA,-104,2.500,7.500
1785932118087,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932119872,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932119876,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932120182,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932120331,ANCHOR_04,52:06:26:03:01:DA,-90,2.500,7.500
1785932120347,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932120759,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932120970,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932121096,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932121139,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932121157,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932121472,ANCHOR_12,52:06:26:03:01:DA,-104,2.500,7.500
1785932121525,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932122973,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932123234,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932123476,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932124699,ANCHOR_05,52:06:26:03:01:DA,-100,2.500,7.500
1785932125042,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932125231,ANCHOR_08,52:06:26:03:01:DA,-98,2.500,7.500
1785932125700,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932127257,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932127645,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932127891,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932128081,ANCHOR_11,52:06:26:03:01:DA,-103,2.500,7.500
1785932128161,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932128203,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932128330,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932128354,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932128539,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932128889,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
1785932128915,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932128999,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932129102,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932129521,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932129718,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932129843,ANCHOR_12,52:06:26:03:01:DA,-106,2.500,7.500
1785932130308,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932130528,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932130543,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932130660,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932130660,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932130679,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932130726,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932130779,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932130796,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932131560,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932132731,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932132845,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932133077,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932133834,ANCHOR_02,52:06:26:03:01:DA,-91,2.500,7.500
1785932133898,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932135137,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932136040,ANCHOR_04,52:06:26:03:01:DA,-90,2.500,7.500
1785932136087,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932137107,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932137974,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932138240,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932138304,ANCHOR_08,52:06:26:03:01:DA,-100,2.500,7.500
1785932138914,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932139466,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932139534,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932139547,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932139700,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932139772,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932139832,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932139848,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932140022,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932140030,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932140270,ANCHOR_11,52:06:26:03:01:DA,-103,2.500,7.500
1785932140316,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932140627,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932140691,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932140880,ANCHOR_12,52:06:26:03:01:DA,-106,2.500,7.500
1785932141065,ANCHOR_02,52:06:26:03:01:DA,-89,2.500,7.500
1785932141142,ANCHOR_08,52:06:26:03:01:DA,-100,2.500,7.500
1785932141246,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932141345,ANCHOR_05,52:06:26:03:01:DA,-100,2.500,7.500
1785932141957,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932142733,ANCHOR_07,52:06:26:03:01:DA,-109,2.500,7.500
1785932142941,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932143087,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932143711,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932144910,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932145077,ANCHOR_04,52:06:26:03:01:DA,-92,2.500,7.500
1785932145201,ANCHOR_11,52:06:26:03:01:DA,-103,2.500,7.500
1785932145388,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932145391,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932146295,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932146535,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932146660,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932146777,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932147242,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932147334,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932148108,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932148171,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932149259,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932149325,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932149396,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932149463,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932149805,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932149909,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932150110,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932150631,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932150678,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932150731,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932151017,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932151247,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932151299,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932151533,ANCHOR_04,52:06:26:03:01:DA,-90,2.500,7.500
1785932151685,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932151766,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932151814,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932151917,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932152185,ANCHOR_10,52:06:26:03:01:DA,-109,2.500,7.500
1785932152478,ANCHOR_08,52:06:26:03:01:DA,-100,2.500,7.500
1785932152547,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932152821,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932152990,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932153017,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932153058,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932153112,ANCHOR_02,52:06:26:03:01:DA,-90,2.500,7.500
1785932153147,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
1785932153501,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932153730,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932153886,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932153918,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932154420,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932154459,ANCHOR_08,52:06:26:03:01:DA,-98,2.500,7.500
1785932154529,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932154970,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932155156,ANCHOR_12,52:06:26:03:01:DA,-105,2.500,7.500
1785932155549,ANCHOR_04,52:06:26:03:01:DA,-91,2.500,7.500
1785932155558,ANCHOR_03,52:06:26:03:01:DA,-87,2.500,7.500
1785932155623,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932155703,ANCHOR_07,52:06:26:03:01:DA,-109,2.500,7.500
1785932156170,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932156175,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932156716,ANCHOR_05,52:06:26:03:01:DA,-98,2.500,7.500
1785932157003,ANCHOR_10,52:06:26:03:01:DA,-109,2.500,7.500
1785932157409,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932157832,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
1785932158156,ANCHOR_01,52:06:26:03:01:DA,-96,2.500,7.500
1785932158190,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932158748,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932159116,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932160090,ANCHOR_04,52:06:26:03:01:DA,-99,2.500,7.500
1785932160182,ANCHOR_11,52:06:26:03:01:DA,-110,2.500,7.500
1785932160925,ANCHOR_02,52:06:26:03:01:DA,-96,2.500,7.500
1785932161115,ANCHOR_05,52:06:26:03:01:DA,-110,2.500,7.500
1785932162117,ANCHOR_09,52:06:26:03:01:DA,-93,2.500,7.500
1785932162320,ANCHOR_06,52:06:26:03:01:DA,-104,2.500,7.500
1785932162327,ANCHOR_11,52:06:26:03:01:DA,-110,2.500,7.500
1785932162383,ANCHOR_09,52:06:26:03:01:DA,-94,2.500,7.500
1785932162459,ANCHOR_05,52:06:26:03:01:DA,-99,2.500,7.500
1785932162491,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932162585,ANCHOR_11,52:06:26:03:01:DA,-102,2.500,7.500
1785932162656,ANCHOR_12,52:06:26:03:01:DA,-106,2.500,7.500
1785932162695,ANCHOR_01,52:06:26:03:01:DA,-97,2.500,7.500
1785932162733,ANCHOR_08,52:06:26:03:01:DA,-99,2.500,7.500
1785932163007,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
1785932163184,ANCHOR_10,52:06:26:03:01:DA,-110,2.500,7.500
1785932163463,ANCHOR_02,52:06:26:03:01:DA,-89,2.500,7.500
1785932163528,ANCHOR_06,52:06:26:03:01:DA,-105,2.500,7.500
1785932164029,ANCHOR_02,52:06:26:03:01:DA,-97,2.500,7.500
1785932164371,ANCHOR_07,52:06:26:03:01:DA,-110,2.500,7.500
1785932164539,ANCHOR_03,52:06:26:03:01:DA,-86,2.500,7.500
